gameID,teamID,season,date,location,shots,shotsOnTarget,result
4653,80,2014,1/11/2014 15:00,h,18,8,W
4653,202,2014,1/11/2014 15:00,a,7,1,L
4654,72,2014,1/11/2014 15:00,h,17,3,D
4654,84,2014,1/11/2014 15:00,a,8,1,D
4655,91,2014,1/11/2014 15:00,h,8,1,L
4655,74,2014,1/11/2014 15:00,a,10,3,W
4656,88,2014,2/11/2014 13:30,h,17,6,W
4656,89,2014,2/11/2014 13:30,a,9,2,L
4657,71,2014,2/11/2014 16:00,h,12,1,L
4657,82,2014,2/11/2014 16:00,a,18,7,W
4658,78,2014,3/11/2014 20:00,h,9,1,L
4658,77,2014,3/11/2014 20:00,a,8,7,W
4659,87,2014,8/11/2014 12:45,h,12,4,L
4659,80,2014,8/11/2014 12:45,a,15,5,W
4660,92,2014,8/11/2014 15:00,h,14,3,W
4660,91,2014,8/11/2014 15:00,a,12,1,L
4661,89,2014,8/11/2014 15:00,h,23,5,W
4661,78,2014,8/11/2014 15:00,a,6,1,L
4662,81,2014,8/11/2014 15:00,h,21,5,D
4662,71,2014,8/11/2014 15:00,a,12,4,D
4663,74,2014,8/11/2014 15:00,h,18,6,W
4663,75,2014,8/11/2014 15:00,a,5,0,L
4664,202,2014,8/11/2014 17:30,h,17,4,D
4664,88,2014,8/11/2014 17:30,a,24,7,D
4665,77,2014,9/11/2014 13:30,h,10,3,D
4665,72,2014,9/11/2014 13:30,a,16,7,D
4666,82,2014,9/11/2014 13:30,h,14,4,L
4666,85,2014,9/11/2014 13:30,a,11,4,W
4667,76,2014,9/11/2014 13:30,h,10,2,L
4667,86,2014,9/11/2014 13:30,a,8,3,W
4668,84,2014,9/11/2014 16:00,h,11,5,W
4668,83,2014,9/11/2014 16:00,a,12,4,L
4669,85,2014,22/11/2014 15:00,h,25,3,L
4669,92,2014,22/11/2014 15:00,a,5,4,W
4670,86,2014,22/11/2014 15:00,h,14,6,W
4670,202,2014,22/11/2014 15:00,a,13,4,L
4671,88,2014,22/11/2014 15:00,h,23,10,W
4671,84,2014,22/11/2014 15:00,a,8,3,L
4672,75,2014,22/11/2014 15:00,h,13,4,D
4672,77,2014,22/11/2014 15:00,a,11,5,D
4673,72,2014,22/11/2014 15:00,h,14,4,W
4673,81,2014,22/11/2014 15:00,a,14,3,L
4674,80,2014,22/11/2014 15:00,h,21,8,W
4674,76,2014,22/11/2014 15:00,a,5,1,L
4675,83,2014,22/11/2014 17:30,h,23,9,L
4675,89,2014,22/11/2014 17:30,a,12,2,W
4676,78,2014,23/11/2014 13:30,h,15,5,W
4676,87,2014,23/11/2014 13:30,a,12,1,L
4677,91,2014,23/11/2014 16:00,h,10,2,L
4677,82,2014,23/11/2014 16:00,a,23,6,W
4678,71,2014,24/11/2014 20:00,h,7,1,D
4678,74,2014,24/11/2014 20:00,a,16,4,D
4679,76,2014,29/11/2014 12:45,h,8,1,L
4679,83,2014,29/11/2014 12:45,a,17,5,W
4680,81,2014,29/11/2014 15:00,h,12,3,W
4680,86,2014,29/11/2014 15:00,a,7,1,L
4681,84,2014,29/11/2014 15:00,h,18,4,D
4681,78,2014,29/11/2014 15:00,a,11,5,D
4682,87,2014,29/11/2014 15:00,h,16,3,W
4682,85,2014,29/11/2014 15:00,a,13,4,L
4683,89,2014,29/11/2014 15:00,h,15,7,W
4683,91,2014,29/11/2014 15:00,a,4,2,L
4684,202,2014,29/11/2014 15:00,h,33,6,W
4684,75,2014,29/11/2014 15:00,a,19,5,L
4685,92,2014,29/11/2014 15:00,h,11,4,D
4685,71,2014,29/11/2014 15:00,a,18,7,D
4686,77,2014,29/11/2014 17:30,h,12,3,D
4686,80,2014,29/11/2014 17:30,a,24,6,D
4687,74,2014,30/11/2014 13:30,h,13,4,L
4687,88,2014,30/11/2014 13:30,a,15,6,W
4688,82,2014,30/11/2014 16:00,h,13,6,W
4688,72,2014,30/11/2014 16:00,a,10,5,L
4689,91,2014,4/10/2014 15:00,h,15,2,W
4689,78,2014,4/10/2014 15:00,a,11,2,L
4690,75,2014,4/10/2014 15:00,h,15,6,D
4690,92,2014,4/10/2014 15:00,a,10,4,D
4691,87,2014,4/10/2014 15:00,h,19,7,W
4691,76,2014,4/10/2014 15:00,a,8,4,L
4692,77,2014,4/10/2014 15:00,h,8,3,W
4692,85,2014,4/10/2014 15:00,a,11,5,L
4693,84,2014,4/10/2014 15:00,h,11,5,D
4693,86,2014,4/10/2014 15:00,a,9,4,D
4694,71,2014,4/10/2014 17:30,h,6,1,L
4694,88,2014,4/10/2014 17:30,a,27,7,W
4695,89,2014,5/10/2014 12:00,h,15,4,W
4695,72,2014,5/10/2014 12:00,a,10,6,L
4696,82,2014,5/10/2014 14:05,h,9,4,W
4696,74,2014,5/10/2014 14:05,a,7,3,L
4697,80,2014,5/10/2014 14:05,h,5,3,W
4697,83,2014,5/10/2014 14:05,a,10,0,L
4698,81,2014,5/10/2014 16:15,h,11,3,W
4698,202,2014,5/10/2014 16:15,a,10,3,L
4699,88,2014,18/10/2014 12:45,h,20,12,W
4699,82,2014,18/10/2014 12:45,a,19,7,L
4700,72,2014,18/10/2014 15:00,h,15,6,W
4700,71,2014,18/10/2014 15:00,a,10,2,L
4701,92,2014,18/10/2014 15:00,h,17,3,L
4701,81,2014,18/10/2014 15:00,a,22,6,W
4702,78,2014,18/10/2014 15:00,h,7,4,L
4702,80,2014,18/10/2014 15:00,a,14,5,W
4703,74,2014,18/10/2014 15:00,h,21,10,W
4703,77,2014,18/10/2014 15:00,a,13,1,L
4704,86,2014,18/10/2014 15:00,h,19,6,W
4704,75,2014,18/10/2014 15:00,a,7,2,L
4705,83,2014,18/10/2014 15:00,h,25,9,D
4705,91,2014,18/10/2014 15:00,a,4,4,D
4706,202,2014,19/10/2014 13:30,h,15,5,L
4706,87,2014,19/10/2014 13:30,a,15,4,W
4707,85,2014,19/10/2014 16:00,h,17,3,W
4707,84,2014,19/10/2014 16:00,a,13,5,L
4708,76,2014,20/10/2014 20:00,h,8,2,D
4708,89,2014,20/10/2014 20:00,a,22,7,D
4709,81,2014,25/10/2014 12:45,h,12,4,W
4709,88,2014,25/10/2014 12:45,a,21,5,L
4710,74,2014,25/10/2014 15:00,h,20,2,W
4710,85,2014,25/10/2014 15:00,a,8,1,L
4711,77,2014,25/10/2014 15:00,h,11,3,L
4711,83,2014,25/10/2014 15:00,a,15,5,W
4712,76,2014,25/10/2014 15:00,h,17,4,D
4712,78,2014,25/10/2014 15:00,a,8,6,D
4713,87,2014,25/10/2014 15:00,h,17,4,D
4713,91,2014,25/10/2014 15:00,a,6,3,D
4714,84,2014,25/10/2014 17:30,h,7,3,W
4714,75,2014,25/10/2014 17:30,a,9,4,L
4715,82,2014,26/10/2014 13:30,h,18,2,L
4715,86,2014,26/10/2014 13:30,a,8,2,W
4716,92,2014,26/10/2014 13:30,h,14,3,L
4716,72,2014,26/10/2014 13:30,a,15,6,W
4717,89,2014,26/10/2014 16:00,h,19,7,D
4717,80,2014,26/10/2014 16:00,a,9,4,D
4718,202,2014,27/10/2014 20:00,h,11,4,W
4718,71,2014,27/10/2014 20:00,a,15,6,L
4719,83,2014,13/9/2014 12:45,h,15,6,D
4719,88,2014,13/9/2014 12:45,a,15,8,D
4720,80,2014,13/9/2014 15:00,h,30,9,W
4720,84,2014,13/9/2014 15:00,a,12,2,L
4721,78,2014,13/9/2014 15:00,h,16,3,D
4721,92,2014,13/9/2014 15:00,a,11,3,D
4722,74,2014,13/9/2014 15:00,h,10,7,W
4722,86,2014,13/9/2014 15:00,a,9,4,L
4723,85,2014,13/9/2014 15:00,h,27,6,L
4723,75,2014,13/9/2014 15:00,a,8,1,W
4724,77,2014,13/9/2014 15:00,h,7,1,D
4724,82,2014,13/9/2014 15:00,a,16,6,D
4725,76,2014,13/9/2014 15:00,h,13,3,L
4725,72,2014,13/9/2014 15:00,a,12,5,W
4726,87,2014,13/9/2014 17:30,h,18,1,L
4726,71,2014,13/9/2014 17:30,a,5,1,W
4727,89,2014,14/9/2014 16:00,h,18,9,W
4727,202,2014,14/9/2014 16:00,a,9,2,L
4728,91,2014,15/9/2014 20:00,h,11,6,D
4728,81,2014,15/9/2014 20:00,a,17,5,D
4729,202,2014,20/9/2014 12:45,h,21,5,D
4729,85,2014,20/9/2014 12:45,a,8,4,D
4730,84,2014,20/9/2014 15:00,h,5,2,L
4730,74,2014,20/9/2014 15:00,a,11,4,W
4731,71,2014,20/9/2014 15:00,h,6,2,L
4731,83,2014,20/9/2014 15:00,a,9,3,W
4732,92,2014,20/9/2014 15:00,h,16,6,D
4732,77,2014,20/9/2014 15:00,a,14,6,D
4733,86,2014,20/9/2014 15:00,h,25,7,D
4733,91,2014,20/9/2014 15:00,a,10,3,D
4734,81,2014,20/9/2014 17:30,h,13,7,W
4734,87,2014,20/9/2014 17:30,a,11,5,L
4735,82,2014,21/9/2014 13:30,h,7,1,L
4735,76,2014,21/9/2014 13:30,a,10,4,W
4736,75,2014,21/9/2014 13:30,h,15,5,W
4736,89,2014,21/9/2014 13:30,a,16,5,L
4737,88,2014,21/9/2014 16:00,h,16,4,D
4737,80,2014,21/9/2014 16:00,a,6,2,D
4738,72,2014,21/9/2014 16:00,h,17,6,L
4738,78,2014,21/9/2014 16:00,a,10,3,W
4739,87,2014,27/9/2014 12:45,h,24,8,D
4739,72,2014,27/9/2014 12:45,a,11,5,D
4740,89,2014,27/9/2014 15:00,h,8,3,W
4740,81,2014,27/9/2014 15:00,a,13,4,L
4741,74,2014,27/9/2014 15:00,h,19,9,W
4741,202,2014,27/9/2014 15:00,a,10,2,L
4742,80,2014,27/9/2014 15:00,h,17,8,W
4742,71,2014,27/9/2014 15:00,a,7,1,L
4743,78,2014,27/9/2014 15:00,h,16,6,W
4743,75,2014,27/9/2014 15:00,a,7,1,L
4744,91,2014,27/9/2014 15:00,h,10,5,L
4744,88,2014,27/9/2014 15:00,a,20,6,W
4745,77,2014,27/9/2014 15:00,h,15,3,D
4745,84,2014,27/9/2014 15:00,a,7,1,D
4746,83,2014,27/9/2014 17:30,h,16,6,D
4746,82,2014,27/9/2014 17:30,a,6,4,D
4747,76,2014,28/9/2014 16:00,h,20,6,W
4747,92,2014,28/9/2014 16:00,a,10,2,L
4748,85,2014,29/9/2014 20:00,h,12,3,W
4748,86,2014,29/9/2014 20:00,a,16,1,L
4749,89,2014,16/8/2014 12:45,h,14,5,L
4749,84,2014,16/8/2014 12:45,a,5,4,W
4750,75,2014,16/8/2014 15:00,h,11,3,D
4750,72,2014,16/8/2014 15:00,a,13,3,D
4751,202,2014,16/8/2014 15:00,h,19,6,L
4751,91,2014,16/8/2014 15:00,a,11,4,W
4752,85,2014,16/8/2014 15:00,h,12,2,L
4752,71,2014,16/8/2014 15:00,a,7,1,W
4753,76,2014,16/8/2014 15:00,h,10,5,D
4753,77,2014,16/8/2014 15:00,a,7,2,D
4754,81,2014,16/8/2014 15:00,h,18,4,L
4754,82,2014,16/8/2014 15:00,a,10,4,W
4755,83,2014,16/8/2014 17:30,h,14,6,W
4755,78,2014,16/8/2014 17:30,a,4,2,L
4756,87,2014,17/8/2014 13:30,h,12,5,W
4756,74,2014,17/8/2014 13:30,a,12,6,L
4757,86,2014,17/8/2014 16:00,h,12,0,L
4757,88,2014,17/8/2014 16:00,a,13,5,W
4758,92,2014,18/8/2014 20:00,h,9,2,L
4758,80,2014,18/8/2014 20:00,a,11,3,W
4759,71,2014,23/8/2014 12:45,h,10,0,D
4759,86,2014,23/8/2014 12:45,a,11,4,D
4760,80,2014,23/8/2014 15:00,h,27,10,W
4760,75,2014,23/8/2014 15:00,a,6,4,L
4761,78,2014,23/8/2014 15:00,h,9,4,L
4761,81,2014,23/8/2014 15:00,a,17,8,W
4762,74,2014,23/8/2014 15:00,h,9,2,D
4762,76,2014,23/8/2014 15:00,a,8,2,D
4763,84,2014,23/8/2014 15:00,h,10,5,W
4763,92,2014,23/8/2014 15:00,a,12,1,L
4764,72,2014,23/8/2014 17:30,h,8,2,D
4764,83,2014,23/8/2014 17:30,a,13,3,D
4765,91,2014,24/8/2014 13:30,h,9,2,D
4765,85,2014,24/8/2014 13:30,a,19,3,D
4766,82,2014,24/8/2014 13:30,h,18,5,W
4766,202,2014,24/8/2014 13:30,a,9,1,L
4767,77,2014,24/8/2014 16:00,h,11,3,D
4767,89,2014,24/8/2014 16:00,a,10,3,D
4768,88,2014,25/8/2014 20:00,h,9,4,W
4768,87,2014,25/8/2014 20:00,a,11,3,L
4769,92,2014,30/8/2014 12:45,h,9,3,D
4769,89,2014,30/8/2014 12:45,a,7,2,D
4770,88,2014,30/8/2014 15:00,h,16,2,L
4770,85,2014,30/8/2014 15:00,a,7,2,W
4771,86,2014,30/8/2014 15:00,h,18,4,D
4771,78,2014,30/8/2014 15:00,a,12,7,D
4772,202,2014,30/8/2014 15:00,h,18,5,W
4772,77,2014,30/8/2014 15:00,a,16,6,L
4773,84,2014,30/8/2014 15:00,h,15,8,W
4773,76,2014,30/8/2014 15:00,a,16,2,L
4774,81,2014,30/8/2014 15:00,h,4,2,L
4774,74,2014,30/8/2014 15:00,a,18,8,W
4775,72,2014,30/8/2014 17:30,h,16,6,L
4775,80,2014,30/8/2014 17:30,a,12,8,W
4776,71,2014,31/8/2014 13:30,h,11,4,W
4776,91,2014,31/8/2014 13:30,a,9,3,L
4777,82,2014,31/8/2014 13:30,h,7,1,L
4777,87,2014,31/8/2014 13:30,a,17,8,W
4778,75,2014,31/8/2014 16:00,h,9,3,D
4778,83,2014,31/8/2014 16:00,a,24,6,D
4779,102,2014,2/5/2015 17:00,h,18,2,L
4779,98,2014,2/5/2015 17:00,a,14,5,W
4780,104,2014,2/5/2015 19:45,h,6,2,D
4780,100,2014,2/5/2015 19:45,a,13,2,D
4781,95,2014,3/5/2015 11:30,h,15,6,W
4781,101,2014,3/5/2015 11:30,a,10,3,L
4782,106,2014,3/5/2015 14:00,h,23,3,D
4782,109,2014,3/5/2015 14:00,a,11,4,D
4783,94,2014,3/5/2015 14:00,h,14,3,L
4783,99,2014,3/5/2015 14:00,a,20,4,W
4784,107,2014,3/5/2015 14:00,h,16,6,D
4784,96,2014,3/5/2015 14:00,a,14,5,D
4785,110,2014,3/5/2015 14:00,h,24,12,W
4785,203,2014,3/5/2015 14:00,a,13,1,L
4786,105,2014,3/5/2015 19:45,h,27,7,W
4786,111,2014,3/5/2015 19:45,a,2,1,L
4787,116,2014,4/5/2015 19:45,h,11,7,W
4787,230,2014,4/5/2015 19:45,a,21,3,L
4788,113,2014,6/5/2015 14:00,h,19,5,L
4788,108,2014,6/5/2015 14:00,a,21,6,W
4789,98,2014,9/5/2015 17:00,h,13,4,D
4789,116,2014,9/5/2015 17:00,a,15,6,D
4790,111,2014,9/5/2015 19:45,h,11,4,W
4790,95,2014,9/5/2015 19:45,a,15,3,L
4791,109,2014,10/5/2015 11:30,h,19,4,D
4791,94,2014,10/5/2015 11:30,a,14,3,D
4792,99,2014,10/5/2015 14:00,h,15,3,L
4792,102,2014,10/5/2015 14:00,a,20,11,W
4793,100,2014,10/5/2015 14:00,h,24,8,L
4793,107,2014,10/5/2015 14:00,a,10,7,W
4794,203,2014,10/5/2015 14:00,h,13,6,L
4794,104,2014,10/5/2015 14:00,a,12,7,W
4795,230,2014,10/5/2015 17:00,h,13,5,D
4795,105,2014,10/5/2015 17:00,a,23,12,D
4796,108,2014,10/5/2015 17:00,h,16,3,L
4796,110,2014,10/5/2015 17:00,a,11,5,W
4797,96,2014,10/5/2015 19:45,h,11,6,L
4797,106,2014,10/5/2015 19:45,a,14,7,W
4798,101,2014,11/5/2015 19:45,h,13,8,W
4798,113,2014,11/5/2015 19:45,a,9,4,L
4799,106,2014,16/5/2015 17:00,h,20,7,L
4799,98,2014,16/5/2015 17:00,a,14,4,W
4800,102,2014,16/5/2015 19:45,h,8,1,L
4800,96,2014,16/5/2015 19:45,a,14,2,W
4801,104,2014,17/5/2015 11:30,h,6,5,W
4801,111,2014,17/5/2015 11:30,a,11,3,L
4802,116,2014,17/5/2015 14:00,h,19,7,L
4802,100,2014,17/5/2015 14:00,a,17,6,W
4803,107,2014,17/5/2015 14:00,h,17,6,L
4803,101,2014,17/5/2015 14:00,a,13,7,W
4804,94,2014,17/5/2015 14:00,h,14,4,W
4804,108,2014,17/5/2015 14:00,a,16,6,L
4805,113,2014,17/5/2015 14:00,h,25,9,W
4805,109,2014,17/5/2015 14:00,a,7,1,L
4806,95,2014,17/5/2015 19:45,h,19,6,W
4806,99,2014,17/5/2015 19:45,a,8,3,L
4807,110,2014,18/5/2015 18:00,h,22,10,W
4807,230,2014,18/5/2015 18:00,a,16,4,L
4808,105,2014,18/5/2015 20:00,h,15,4,W
4808,203,2014,18/5/2015 20:00,a,7,4,L
4809,98,2014,23/5/2015 17:00,h,13,5,W
4809,105,2014,23/5/2015 17:00,a,20,8,L
4810,101,2014,23/5/2015 19:45,h,17,7,W
4810,106,2014,23/5/2015 19:45,a,16,5,L
4811,108,2014,24/5/2015 11:30,h,18,4,D
4811,102,2014,24/5/2015 11:30,a,11,5,D
4812,230,2014,24/5/2015 14:00,h,14,7,D
4812,94,2014,24/5/2015 14:00,a,12,7,D
4813,203,2014,24/5/2015 14:00,h,11,2,L
4813,116,2014,24/5/2015 14:00,a,13,4,W
4814,100,2014,24/5/2015 14:00,h,9,5,L
4814,110,2014,24/5/2015 14:00,a,10,4,W
4815,109,2014,24/5/2015 14:00,h,14,8,D
4815,107,2014,24/5/2015 14:00,a,11,3,D
4816,99,2014,24/5/2015 14:00,h,15,3,L
4816,104,2014,24/5/2015 14:00,a,12,3,W
4817,111,2014,24/5/2015 19:45,h,15,5,W
4817,113,2014,24/5/2015 19:45,a,14,3,L
4818,96,2014,25/5/2015 17:00,h,16,3,L
4818,95,2014,25/5/2015 17:00,a,6,2,W
4819,94,2014,30/5/2015 17:00,h,16,4,D
4819,98,2014,30/5/2015 17:00,a,16,4,D
4820,107,2014,30/5/2015 19:45,h,16,1,L
4820,111,2014,30/5/2015 19:45,a,9,5,W
4821,116,2014,31/5/2015 17:00,h,14,5,W
4821,99,2014,31/5/2015 17:00,a,11,6,L
4822,102,2014,31/5/2015 19:45,h,17,7,D
4822,230,2014,31/5/2015 19:45,a,10,3,D
4823,95,2014,31/5/2015 19:45,h,7,2,L
4823,100,2014,31/5/2015 19:45,a,12,3,W
4824,105,2014,31/5/2015 19:45,h,16,7,L
4824,96,2014,31/5/2015 19:45,a,7,5,W
4825,104,2014,31/5/2015 19:45,h,16,6,W
4825,101,2014,31/5/2015 19:45,a,17,7,L
4826,106,2014,31/5/2015 19:45,h,32,9,W
4826,108,2014,31/5/2015 19:45,a,11,5,L
4827,113,2014,31/5/2015 19:45,h,18,9,W
4827,203,2014,31/5/2015 19:45,a,7,1,L
4828,110,2014,31/5/2015 19:45,h,26,13,W
4828,109,2014,31/5/2015 19:45,a,13,2,L
4829,95,2014,4/4/2015 11:30,h,7,2,W
4829,105,2014,4/4/2015 11:30,a,13,5,L
4830,106,2014,4/4/2015 14:00,h,18,6,D
4830,230,2014,4/4/2015 14:00,a,13,2,D
4831,116,2014,4/4/2015 14:00,h,10,3,L
4831,96,2014,4/4/2015 14:00,a,14,10,W
4832,100,2014,4/4/2015 14:00,h,16,3,L
4832,111,2014,4/4/2015 14:00,a,13,5,W
4833,107,2014,4/4/2015 14:00,h,12,4,L
4833,113,2014,4/4/2015 14:00,a,11,7,W
4834,101,2014,4/4/2015 14:00,h,13,5,D
4834,99,2014,4/4/2015 14:00,a,14,6,D
4835,94,2014,4/4/2015 14:00,h,15,5,D
4835,203,2014,4/4/2015 14:00,a,20,8,D
4836,104,2014,4/4/2015 14:00,h,7,2,W
4836,109,2014,4/4/2015 14:00,a,14,3,L
4837,110,2014,4/4/2015 17:30,h,20,5,W
4837,102,2014,4/4/2015 17:30,a,9,0,L
4838,98,2014,4/4/2015 20:00,h,16,7,W
4838,108,2014,4/4/2015 20:00,a,12,4,L
4839,230,2014,8/4/2015 17:30,h,17,7,W
4839,99,2014,8/4/2015 17:30,a,7,0,L
4840,101,2014,11/4/2015 17:00,h,19,6,W
4840,116,2014,11/4/2015 17:00,a,14,6,L
4841,230,2014,11/4/2015 17:00,h,9,1,W
4841,98,2014,11/4/2015 17:00,a,19,3,L
4842,94,2014,11/4/2015 19:45,h,18,5,L
4842,106,2014,11/4/2015 19:45,a,12,2,W
4843,203,2014,12/4/2015 11:30,h,16,1,L
4843,109,2014,12/4/2015 11:30,a,16,5,W
4844,96,2014,12/4/2015 14:00,h,9,6,W
4844,108,2014,12/4/2015 14:00,a,12,5,L
4845,105,2014,12/4/2015 14:00,h,11,6,W
4845,110,2014,12/4/2015 14:00,a,6,0,L
4846,99,2014,12/4/2015 14:00,h,11,1,L
4846,100,2014,12/4/2015 14:00,a,11,5,W
4847,113,2014,12/4/2015 14:00,h,14,2,D
4847,95,2014,12/4/2015 14:00,a,22,6,D
4848,107,2014,12/4/2015 14:00,h,11,5,W
4848,104,2014,12/4/2015 14:00,a,7,2,L
4849,111,2014,12/4/2015 19:45,h,26,6,D
4849,102,2014,12/4/2015 19:45,a,11,3,D
4850,101,2014,15/4/2015 17:30,h,15,4,W
4850,230,2014,15/4/2015 17:30,a,9,3,L
4851,102,2014,18/4/2015 17:00,h,18,3,D
4851,203,2014,18/4/2015 17:00,a,5,3,D
4852,98,2014,18/4/2015 19:45,h,8,4,W
4852,96,2014,18/4/2015 19:45,a,17,3,L
4853,104,2014,19/4/2015 11:30,h,9,1,D
4853,113,2014,19/4/2015 11:30,a,21,8,D
4854,109,2014,19/4/2015 14:00,h,16,7,D
4854,99,2014,19/4/2015 14:00,a,8,1,D
4855,108,2014,19/4/2015 14:00,h,12,5,D
4855,230,2014,19/4/2015 14:00,a,15,5,D
4856,100,2014,19/4/2015 14:00,h,14,7,W
4856,101,2014,19/4/2015 14:00,a,10,1,L
4857,95,2014,19/4/2015 14:00,h,17,7,D
4857,107,2014,19/4/2015 14:00,a,5,3,D
4858,116,2014,19/4/2015 17:00,h,7,3,L
4858,105,2014,19/4/2015 17:00,a,14,4,W
4859,106,2014,19/4/2015 19:45,h,17,3,D
4859,111,2014,19/4/2015 19:45,a,7,3,D
4860,110,2014,20/4/2015 19:45,h,21,3,L
4860,94,2014,20/4/2015 19:45,a,12,4,W
4861,99,2014,25/4/2015 17:00,h,21,5,W
4861,111,2014,25/4/2015 17:00,a,6,1,L
4862,106,2014,25/4/2015 19:45,h,11,3,W
4862,95,2014,25/4/2015 19:45,a,11,4,L
4863,107,2014,26/4/2015 11:30,h,17,5,D
4863,108,2014,26/4/2015 11:30,a,21,10,D
4864,230,2014,26/4/2015 14:00,h,8,5,W
4864,100,2014,26/4/2015 14:00,a,13,3,L
4865,113,2014,26/4/2015 14:00,h,12,3,W
4865,98,2014,26/4/2015 14:00,a,19,5,L
4866,101,2014,26/4/2015 14:00,h,19,5,W
4866,203,2014,26/4/2015 14:00,a,13,4,L
4867,96,2014,26/4/2015 14:00,h,23,7,D
4867,109,2014,26/4/2015 14:00,a,7,1,D
4868,94,2014,26/4/2015 14:00,h,15,9,W
4868,104,2014,26/4/2015 14:00,a,18,7,L
4869,110,2014,26/4/2015 17:00,h,19,2,L
4869,116,2014,26/4/2015 17:00,a,15,7,W
4870,105,2014,26/4/2015 19:45,h,27,11,W
4870,102,2014,26/4/2015 19:45,a,9,2,L
4871,99,2014,28/4/2015 19:45,h,9,1,L
4871,106,2014,28/4/2015 19:45,a,23,11,W
4872,104,2014,29/4/2015 19:45,h,11,6,L
4872,95,2014,29/4/2015 19:45,a,8,5,W
4873,96,2014,29/4/2015 19:45,h,11,7,W
4873,230,2014,29/4/2015 19:45,a,11,3,L
4874,100,2014,29/4/2015 19:45,h,16,3,D
4874,113,2014,29/4/2015 19:45,a,14,4,D
4875,203,2014,29/4/2015 19:45,h,10,5,D
4875,107,2014,29/4/2015 19:45,a,16,7,D
4876,109,2014,29/4/2015 19:45,h,10,3,W
4876,116,2014,29/4/2015 19:45,a,10,1,L
4877,98,2014,29/4/2015 19:45,h,12,5,W
4877,110,2014,29/4/2015 19:45,a,13,2,L
4878,111,2014,29/4/2015 19:45,h,11,5,L
4878,101,2014,29/4/2015 19:45,a,17,9,W
4879,102,2014,29/4/2015 19:45,h,21,5,D
4879,94,2014,29/4/2015 19:45,a,12,4,D
4880,108,2014,30/4/2015 19:45,h,10,4,W
4880,105,2014,30/4/2015 19:45,a,14,5,L
4881,116,2014,1/3/2015 11:30,h,22,5,L
4881,94,2014,1/3/2015 11:30,a,5,3,W
4882,100,2014,1/3/2015 14:00,h,17,3,D
4882,108,2014,1/3/2015 14:00,a,15,3,D
4883,107,2014,1/3/2015 14:00,h,14,3,L
4883,102,2014,1/3/2015 14:00,a,22,7,W
4884,203,2014,1/3/2015 14:00,h,17,3,W
4884,99,2014,1/3/2015 14:00,a,10,3,L
4885,104,2014,1/3/2015 14:00,h,10,4,L
4885,96,2014,1/3/2015 14:00,a,18,6,W
4886,106,2014,1/3/2015 17:00,h,12,5,L
4886,110,2014,1/3/2015 17:00,a,8,4,W
4887,113,2014,1/3/2015 19:45,h,10,4,W
4887,105,2014,1/3/2015 19:45,a,15,3,L
4888,95,2014,2/3/2015 19:45,h,8,3,D
4888,98,2014,2/3/2015 19:45,a,10,1,D
4889,102,2014,7/3/2015 17:00,h,17,5,W
4889,116,2014,7/3/2015 17:00,a,10,4,L
4890,111,2014,7/3/2015 19:45,h,18,4,D
4890,94,2014,7/3/2015 19:45,a,13,4,D
4891,203,2014,8/3/2015 11:30,h,3,2,D
4891,100,2014,8/3/2015 11:30,a,7,1,D
4892,109,2014,8/3/2015 14:00,h,10,2,D
4892,95,2014,8/3/2015 14:00,a,11,2,D
4893,108,2014,8/3/2015 14:00,h,6,2,D
4893,101,2014,8/3/2015 14:00,a,15,2,D
4894,230,2014,8/3/2015 14:00,h,14,4,D
4894,107,2014,8/3/2015 14:00,a,8,2,D
4895,99,2014,8/3/2015 14:00,h,12,3,W
4895,113,2014,8/3/2015 14:00,a,14,7,L
4896,105,2014,8/3/2015 19:45,h,17,7,D
4896,106,2014,8/3/2015 19:45,a,13,5,D
4897,96,2014,9/3/2015 18:00,h,16,13,W
4897,110,2014,9/3/2015 18:00,a,6,0,L
4898,98,2014,9/3/2015 20:00,h,16,4,W
4898,104,2014,9/3/2015 20:00,a,2,1,L
4899,100,2014,14/3/2015 17:00,h,7,0,L
4899,98,2014,14/3/2015 17:00,a,12,3,W
4900,116,2014,14/3/2015 19:45,h,16,5,D
4900,108,2014,14/3/2015 19:45,a,14,2,D
4901,101,2014,15/3/2015 14:00,h,19,3,L
4901,109,2014,15/3/2015 14:00,a,15,6,W
4902,104,2014,15/3/2015 14:00,h,15,7,W
4902,230,2014,15/3/2015 14:00,a,8,3,L
4903,107,2014,15/3/2015 14:00,h,19,5,D
4903,99,2014,15/3/2015 14:00,a,8,0,D
4904,94,2014,15/3/2015 17:00,h,12,5,W
4904,105,2014,15/3/2015 17:00,a,16,7,L
4905,106,2014,15/3/2015 19:45,h,19,4,D
4905,203,2014,15/3/2015 19:45,a,9,1,D
4906,113,2014,16/3/2015 18:00,h,9,2,L
4906,96,2014,16/3/2015 18:00,a,16,5,W
4907,110,2014,16/3/2015 18:00,h,19,5,W
4907,111,2014,16/3/2015 18:00,a,6,2,L
4908,95,2014,16/3/2015 20:00,h,17,9,L
4908,102,2014,16/3/2015 20:00,a,8,2,W
4909,109,2014,21/3/2015 17:00,h,14,5,W
4909,100,2014,21/3/2015 17:00,a,18,3,L
4910,111,2014,21/3/2015 19:45,h,14,7,W
4910,116,2014,21/3/2015 19:45,a,11,1,L
4911,108,2014,22/3/2015 11:30,h,14,6,W
